City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Maragogi,BR,2021-06-06 02:06:56,-9.0122,-35.2225,75.81,85,3,9.51
295,Buchanan,LR,2021-06-06 02:07:14,5.8808,-10.0467,78.76,86,80,2.24
296,Praia Da Vitoria,PT,2021-06-06 02:07:15,38.7333,-27.0667,62.76,90,100,3.47
297,Puerto Wilches,CO,2021-06-06 02:07:15,7.3483,-73.896,76.8,93,100,0.6
298,Port Blair,IN,2021-06-06 02:03:44,11.6667,92.75,80.64,83,75,3.44
299,Brokopondo,SR,2021-06-06 02:07:15,4.75,-55.1667,77.45,87,100,5.91
300,Berlevag,NO,2021-06-06 02:07:16,70.8578,29.0864,40.71,83,8,17.87
301,Waingapu,ID,2021-06-06 02:07:16,-9.6567,120.2641,84.11,66,28,11.16
302,Madimba,TZ,2021-06-06 02:05:35,-10.4,40.3333,70.74,71,88,15.43
303,Kizukuri,JP,2021-06-06 02:07:17,40.8061,140.3861,79.11,34,97,15.28
304,Qasigiannguit,GL,2021-06-06 02:07:17,68.8193,-51.1922,39.45,84,72,8.97
305,Ardmore,US,2021-06-06 02:07:18,34.1743,-97.1436,69.69,93,75,1.99
306,Pangnirtung,CA,2021-06-06 02:07:13,66.1451,-65.7125,29.17,96,64,1.34
307,Nsanje,MW,2021-06-06 02:06:22,-16.92,35.262,60.87,88,67,4.52
308,Norman Wells,CA,2021-06-06 02:07:19,65.282,-126.8329,37.2,98,100,7.99
309,Siilinjarvi,FI,2021-06-06 02:07:19,63.0833,27.6667,60.82,67,0,4.94
310,Goderich,CA,2021-06-06 02:07:19,43.7501,-81.7165,77.2,85,8,12.46
311,Acapulco,MX,2021-06-06 02:07:20,16.8634,-99.8901,85.82,70,75,5.32
312,Palmerston,AU,2021-06-06 02:07:20,-12.486,130.9833,80.92,38,0,11.21
313,Ust-Barguzin,RU,2021-06-06 02:07:21,53.45,108.9833,57.97,70,95,3.51
314,Fagersta,SE,2021-06-06 02:07:21,60.0042,15.7932,56.68,66,100,2.33
315,Port Hardy,CA,2021-06-06 02:07:21,50.6996,-127.4199,52.72,69,100,11.5
316,Ballina,AU,2021-06-06 02:07:22,-28.8667,153.5667,68.18,57,0,3.42
317,Te Anau,NZ,2021-06-06 02:07:22,-45.4167,167.7167,47.89,77,4,0.89
318,Pauri,IN,2021-06-06 02:07:23,30.15,78.7833,73.36,41,93,3.33
319,Cidreira,BR,2021-06-06 02:03:10,-30.1811,-50.2056,65.88,93,100,13.22
320,Kununurra,AU,2021-06-06 02:03:21,-15.7667,128.7333,78.78,27,50,14.97
321,Lukang,TW,2021-06-06 02:07:23,24.0567,120.4352,81.01,88,100,8.25
322,Noumea,NC,2021-06-06 02:07:24,-22.2763,166.4572,78.01,99,95,13.27
323,Bethel,US,2021-06-06 02:07:24,41.3712,-73.414,81.81,68,1,6.91
324,Skibbereen,IE,2021-06-06 02:07:24,51.55,-9.2667,53.4,89,2,3.85
325,Karratha,AU,2021-06-06 02:07:25,-20.7377,116.8463,78.1,54,52,17.78
326,Coahuayana,MX,2021-06-06 02:03:48,18.7333,-103.6833,80.4,81,94,3.62
327,Agboville,CI,2021-06-06 02:07:26,5.928,-4.2132,73.53,99,34,1.97
328,Meulaboh,ID,2021-06-06 02:05:12,4.1363,96.1285,79.07,73,98,4.21
329,Carballo,ES,2021-06-06 02:07:26,43.213,-8.691,58.01,93,38,4.9
330,Anzio,IT,2021-06-06 02:07:27,41.4853,12.6179,69.85,85,100,7.07
331,Cabo San Lucas,MX,2021-06-06 02:04:31,22.8909,-109.9124,93.81,32,1,20.71
332,Tenno,JP,2021-06-06 02:07:27,39.9,139.9667,67.39,59,98,13.98
333,Aquiraz,BR,2021-06-06 02:07:27,-3.9014,-38.3911,81.18,86,4,8.08
334,Nadym,RU,2021-06-06 02:05:43,65.5333,72.5167,48.04,48,45,11.65
335,Saint-Augustin,CA,2021-06-06 02:07:28,51.226,-58.6502,49.62,98,100,10.63
336,Labuhan,ID,2021-06-06 02:03:19,-6.8844,112.2051,84.02,70,11,5.23
337,Kiama,AU,2021-06-06 02:07:28,-34.6833,150.8667,67.57,49,5,8.01
338,Cherskiy,RU,2021-06-06 02:07:03,68.75,161.3,70.5,28,45,22.79
339,Vanavara,RU,2021-06-06 02:06:22,60.34,102.2797,57.06,32,8,12.57
340,Verkhnyaya Inta,RU,2021-06-06 02:07:29,65.9811,60.3094,41.05,64,58,12.68
341,Touros,BR,2021-06-06 02:04:02,-5.1989,-35.4608,75.4,84,41,11.3
342,Wuan,CN,2021-06-06 02:07:30,31.6836,112.0044,86.29,50,0,6.17
343,Oudtshoorn,ZA,2021-06-06 02:07:30,-33.5907,22.2014,62.96,16,0,6.89
344,Kondinskoye,RU,2021-06-06 02:07:31,59.6481,67.41,66.4,54,64,13.85
345,Luanda,AO,2021-06-06 02:03:08,-8.8368,13.2343,72.36,91,89,5.35
346,Camacha,PT,2021-06-06 02:07:31,33.0833,-16.3333,63.82,63,75,10.36
347,Humaita,BR,2021-06-06 02:07:31,-7.5061,-63.0208,81.28,70,100,1.88
348,Itatinga,BR,2021-06-06 02:07:32,-23.1017,-48.6158,61.66,56,12,2.53
349,Sao Joao Da Barra,BR,2021-06-06 02:03:47,-21.6403,-41.0511,72.61,88,0,10.33
350,Caravelas,BR,2021-06-06 02:07:32,-17.7125,-39.2481,72.09,92,7,6.82
351,Chokurdakh,RU,2021-06-06 02:07:33,70.6333,147.9167,39.74,73,100,19.8
352,Namibe,AO,2021-06-06 02:07:00,-15.1961,12.1522,71.91,55,32,3.65
353,Thinadhoo,MV,2021-06-06 02:07:33,0.5333,72.9333,82.53,76,100,14.67
354,Bereda,ES,2021-06-06 02:07:34,43.2686,-7.5406,56.91,100,92,4.38
355,Chiang Khong,TH,2021-06-06 02:07:34,20.2613,100.4046,82.72,83,100,1.88
356,Cockburn Town,TC,2021-06-06 02:05:44,21.4612,-71.1419,80.1,83,0,23.17
357,Lagoa,PT,2021-06-06 02:07:35,39.05,-27.9833,63.16,87,98,8.86
358,Fort Smith,US,2021-06-06 02:07:35,35.3859,-94.3986,73.44,81,90,6.91
359,Amga,RU,2021-06-06 02:07:35,60.8953,131.9608,79.68,32,100,7.07
360,Isla Vista,US,2021-06-06 02:07:36,34.4133,-119.861,77.68,71,1,8.05
361,Novyy Urengoy,RU,2021-06-06 02:07:36,66.0833,76.6333,40.32,62,48,14.16
362,Finschhafen,PG,2021-06-06 02:07:36,-6.6024,147.8681,84.09,71,62,10.6
363,Celestun,MX,2021-06-06 02:03:17,20.8667,-90.4,81.82,83,100,14.54
364,Malakal,SS,2021-06-06 02:07:37,9.5334,31.6605,79.99,60,14,4.16
365,Morehead,US,2021-06-06 02:03:06,37.2711,-87.1764,74.84,78,40,0.0
366,Peniche,PT,2021-06-06 02:07:38,39.3558,-9.3811,60.89,89,0,15.05
367,Santa Rosalia,MX,2021-06-06 02:07:38,27.3167,-112.2833,88.61,26,4,10.6
368,Kosh-Agach,RU,2021-06-06 02:07:38,50.0,88.6667,41.04,38,44,2.93
369,Tazovskiy,RU,2021-06-06 02:07:39,67.4667,78.7,34.09,69,97,12.84
370,Quevedo,EC,2021-06-06 02:07:39,-1.0333,-79.45,74.26,88,73,2.33
371,Ayagoz,KZ,2021-06-06 02:07:39,47.9714,80.4392,54.07,42,0,17.07
372,Naze,JP,2021-06-06 02:05:06,28.3667,129.4833,70.72,95,100,2.26
373,Bayonet Point,US,2021-06-06 02:07:40,28.3267,-82.6834,83.07,91,100,2.04
374,Bambanglipuro,ID,2021-06-06 02:07:40,-7.95,110.2833,67.6,74,10,1.43
375,San Rafael,AR,2021-06-06 02:07:41,-34.6177,-68.3301,50.32,50,99,4.03
376,Yenagoa,NG,2021-06-06 02:07:41,4.9247,6.2642,74.39,96,83,2.59
377,Tanggu,CN,2021-06-06 02:07:42,39.0211,117.6469,85.96,34,0,8.34
378,Oussouye,SN,2021-06-06 02:07:42,12.485,-16.5469,77.34,83,26,8.77
379,Tchibanga,GA,2021-06-06 02:07:42,-2.85,11.0333,71.01,97,100,1.3
380,Kamenka,RU,2021-06-06 02:07:43,51.3223,42.7678,53.55,98,100,8.7
381,Dawei,MM,2021-06-06 02:07:43,14.0833,98.2,78.28,92,100,4.03
382,Gamba,GA,2021-06-06 02:04:34,-2.65,10.0,75.54,91,100,3.22
383,Kaele,CM,2021-06-06 02:07:44,10.1092,14.4508,81.5,54,99,5.99
384,Rio Gallegos,AR,2021-06-06 02:06:13,-51.6226,-69.2181,32.05,80,0,4.61
385,Anadyr,RU,2021-06-06 02:07:44,64.75,177.4833,48.7,71,0,14.38
386,Manali,IN,2021-06-06 02:07:44,13.1667,80.2667,84.29,81,100,0.98
387,Moscow,RU,2021-06-06 02:02:47,55.7522,37.6156,58.37,91,9,5.75
388,Gao,ML,2021-06-06 02:07:45,16.6362,1.637,90.0,23,32,7.09
389,Clyde River,CA,2021-06-06 02:07:46,70.4692,-68.5914,32.14,99,100,6.29
390,Provideniya,RU,2021-06-06 02:05:17,64.3833,-173.3,41.38,64,28,2.95
391,Nouadhibou,MR,2021-06-06 02:07:46,20.931,-17.0347,66.25,79,36,19.01
392,Zunyi,CN,2021-06-06 02:07:47,27.6867,106.9072,74.37,62,92,3.24
393,Sertania,BR,2021-06-06 02:05:44,-8.0736,-37.2644,66.83,93,22,8.32
394,East Greenwich,US,2021-06-06 02:07:47,41.6604,-71.4559,80.51,73,75,9.22
395,Ketchikan,US,2021-06-06 02:07:47,55.3422,-131.6461,50.47,87,90,12.66
396,San Patricio,US,2021-06-06 02:05:07,28.017,-97.5169,81.84,82,0,8.01
397,Kingisepp,RU,2021-06-06 02:07:48,59.3733,28.6134,54.34,71,92,2.35
398,Pemba,MZ,2021-06-06 02:07:49,-12.974,40.5178,69.3,79,54,18.5
399,Voh,NC,2021-06-06 02:03:09,-20.9667,164.7,74.79,55,100,13.31
400,Vestmanna,FO,2021-06-06 02:07:49,62.1564,-7.1664,47.32,100,90,8.1
401,Port Hueneme,US,2021-06-06 02:07:50,34.1478,-119.1951,84.65,78,75,13.8
402,Vaghodia,IN,2021-06-06 02:07:50,22.3,73.3833,82.26,83,40,8.79
403,Carauari,BR,2021-06-06 02:07:50,-4.8828,-66.8958,74.1,94,100,0.89
404,Beringovskiy,RU,2021-06-06 02:07:51,63.05,179.3167,39.06,87,93,1.3
405,Valdemarpils,LV,2021-06-06 02:07:51,57.3707,22.5919,40.42,75,0,3.6
406,Kieta,PG,2021-06-06 02:07:52,-6.2167,155.6333,86.31,68,3,7.81
407,Kitimat,CA,2021-06-06 02:07:52,54.0524,-128.6534,49.91,86,100,1.01
408,Fare,PF,2021-06-06 02:07:52,-16.7,-151.0167,80.98,74,6,10.13
409,Zhangye,CN,2021-06-06 02:07:53,38.9342,100.4517,65.21,53,100,0.43
410,Vangaindrano,MG,2021-06-06 02:07:53,-23.35,47.6,65.35,82,30,13.04
411,Ridgecrest,US,2021-06-06 02:07:14,35.6225,-117.6709,98.46,10,1,18.01
412,Road Town,VG,2021-06-06 02:07:54,18.4167,-64.6167,82.49,75,100,20.85
413,Filingue,NE,2021-06-06 02:07:54,14.3521,3.3168,87.76,34,9,10.29
414,Saint-Georges,GD,2021-06-06 02:05:47,12.0564,-61.7485,77.76,85,100,11.52
415,Singkang,MY,2021-06-06 02:07:55,2.1006,102.7994,84.25,73,93,5.41
416,Hue,VN,2021-06-06 02:07:55,16.4667,107.6,87.91,66,40,0.49
417,Rundu,NA,2021-06-06 02:07:56,-17.9333,19.7667,43.63,58,3,6.93
418,Ahuas,HN,2021-06-06 02:07:56,15.4759,-84.3553,77.07,88,20,3.58
419,Akyab,MM,2021-06-06 02:07:56,20.15,92.9,83.75,80,87,10.45
420,Aracati,BR,2021-06-06 02:07:57,-4.5617,-37.7697,79.68,75,32,9.89
421,Alugan,PH,2021-06-06 02:07:57,12.2188,125.4808,85.42,68,64,2.89
422,Kirakira,SB,2021-06-06 02:07:58,-10.4544,161.9205,85.26,67,84,6.2
423,Ribeira Grande,PT,2021-06-06 02:07:58,38.5167,-28.7,64.56,87,100,8.52
424,Pangai,TO,2021-06-06 02:07:27,-19.8,-174.35,74.93,62,47,11.81
425,Buraydah,SA,2021-06-06 02:05:50,26.326,43.975,85.68,14,3,10.96
426,Poum,NC,2021-06-06 02:07:59,-20.2333,164.0167,73.51,63,100,23.78
427,Huarmey,PE,2021-06-06 02:07:59,-10.0681,-78.1522,65.21,84,31,7.43
428,Bayir,TR,2021-06-06 02:07:59,37.2687,28.2167,54.12,54,0,4.59
429,Presidente Epitacio,BR,2021-06-06 02:08:00,-21.7633,-52.1156,71.19,38,59,6.06
430,Buerarema,BR,2021-06-06 02:08:00,-14.9594,-39.2997,68.65,97,71,2.3
431,Caluquembe,AO,2021-06-06 02:08:00,-13.7833,14.6833,51.6,54,100,1.19
432,Udachnyy,RU,2021-06-06 02:05:12,66.4167,112.4,50.32,37,76,16.35
433,Sur,OM,2021-06-06 02:08:01,22.5667,59.5289,86.49,62,48,3.78
434,Semey,KZ,2021-06-06 02:08:01,50.4111,80.2275,53.82,58,0,2.24
435,Fershampenuaz,RU,2021-06-06 02:08:02,53.5202,59.8117,54.46,49,21,0.38
436,Ilulissat,GL,2021-06-06 02:08:02,69.2167,-51.1,39.22,81,18,11.5
437,Chokwe,MZ,2021-06-06 02:08:03,-24.5333,32.9833,57.79,93,21,7.56
438,Pevek,RU,2021-06-06 02:07:52,69.7008,170.3133,46.62,70,66,9.89
439,Oksovskiy,RU,2021-06-06 02:08:03,62.6062,39.8984,59.27,66,2,2.93
440,Kahului,US,2021-06-06 02:07:16,20.8947,-156.47,84.22,65,20,26.46
441,Estelle,US,2021-06-06 02:03:59,29.8458,-90.1067,77.05,83,1,12.66
442,Yar-Sale,RU,2021-06-06 02:05:34,66.8333,70.8333,37.76,79,95,10.85
443,Feijo,BR,2021-06-06 02:08:04,-8.1642,-70.3536,74.19,80,74,2.01
444,Saint-Leu,RE,2021-06-06 02:08:05,-21.15,55.2833,71.96,95,63,3.98
445,Freeport,US,2021-06-06 02:07:30,40.6576,-73.5832,87.76,59,1,1.99
446,West Richland,US,2021-06-06 02:08:05,46.3043,-119.3614,72.25,33,56,10.0
447,Sao Sepe,BR,2021-06-06 02:08:06,-30.1606,-53.5653,61.11,98,100,3.83
448,Palmer,US,2021-06-06 02:06:47,42.1584,-72.3287,79.41,75,75,6.22
449,Rio Grande,BR,2021-06-06 02:05:19,-32.035,-52.0986,59.95,96,100,7.58
450,Murray Bridge,AU,2021-06-06 02:08:07,-35.1167,139.2667,66.43,59,62,12.77
451,East London,ZA,2021-06-06 02:04:01,-33.0153,27.9116,56.03,62,0,11.81
452,Uni,RU,2021-06-06 02:08:07,57.7535,51.4923,54.36,75,32,3.98
453,La Tuque,CA,2021-06-06 02:08:08,47.4334,-72.7824,61.52,92,99,4.09
454,Krivodol,BG,2021-06-06 02:08:08,43.3744,23.4844,58.51,70,4,3.89
455,Marsaxlokk,MT,2021-06-06 02:08:08,35.8419,14.5431,69.08,59,0,1.14
456,Xuanzhou,CN,2021-06-06 02:08:09,30.9525,118.7553,83.88,52,0,1.48
457,Karaton,ID,2021-06-06 02:08:09,-6.3424,106.1045,85.89,73,8,2.39
458,Tura,IN,2021-06-06 02:06:36,25.5198,90.2201,79.12,81,32,4.16
459,Egvekinot,RU,2021-06-06 02:07:52,66.3167,-179.1667,39.47,67,47,1.83
460,Kelso,US,2021-06-06 02:08:10,46.1468,-122.9084,62.49,68,20,8.05
461,Monrovia,LR,2021-06-06 02:08:10,6.3005,-10.7969,78.57,84,100,3.85
462,Doka,SD,2021-06-06 02:08:11,13.5167,35.7667,79.11,53,92,8.68
463,Shar,KZ,2021-06-06 02:08:11,49.5886,81.0453,55.35,54,1,8.86
464,Pisco,PE,2021-06-06 02:04:28,-13.7,-76.2167,63.01,89,3,2.06
465,Rawson,AR,2021-06-06 02:08:12,-43.3002,-65.1023,44.69,57,0,11.97
466,Valu Lui Traian,RO,2021-06-06 02:08:12,44.1667,28.4667,61.72,68,84,8.1
467,Tuxpan,MX,2021-06-06 02:08:13,19.55,-103.4,70.43,81,100,3.6
468,Hauterive,FR,2021-06-06 02:08:13,46.0901,3.4459,57.96,97,34,0.69
469,Stepnyak,KZ,2021-06-06 02:08:13,52.8339,70.7803,57.87,41,5,3.58
470,Vidra,RO,2021-06-06 02:08:14,44.2606,26.1697,64.18,76,94,4.41
471,Muyezerskiy,RU,2021-06-06 02:08:14,63.9333,31.65,59.38,61,100,2.17
472,Traverse City,US,2021-06-06 02:08:15,44.7631,-85.6206,82.47,47,40,8.05
473,Vila,PT,2021-06-06 02:08:15,42.0304,-8.1588,52.74,83,0,3.62
474,Bukama,CD,2021-06-06 02:08:15,-9.2,25.85,68.56,58,66,3.09
475,Beloha,MG,2021-06-06 02:08:16,-25.1667,45.05,57.88,81,0,5.88
476,Udhampur,IN,2021-06-06 02:08:16,32.9333,75.1333,80.62,44,5,7.02
477,Roma,US,2021-06-06 02:08:16,43.2128,-75.4557,78.66,67,1,3.44
478,Migori,KE,2021-06-06 02:08:17,-1.0634,34.4731,64.02,70,100,9.26
479,Samana,DO,2021-06-06 02:08:17,19.2056,-69.3369,78.08,79,14,11.21
480,Burnie,AU,2021-06-06 02:08:18,-41.0667,145.9167,53.53,70,100,7.63
481,Adrar,MR,2021-06-06 02:04:36,20.5022,-10.0711,88.9,12,9,22.17
482,Biloela,AU,2021-06-06 02:05:54,-24.4167,150.5,69.94,28,0,7.47
483,Niquero,CU,2021-06-06 02:08:18,20.0431,-77.5828,79.65,79,30,5.35
484,Sioux Lookout,CA,2021-06-06 02:08:19,50.1001,-91.917,73.26,50,4,7.52
485,Baghmara,IN,2021-06-06 02:08:19,23.795,86.2085,92.48,41,36,6.55
486,Birnin Kebbi,NG,2021-06-06 02:08:19,12.4539,4.1975,85.98,47,100,11.61
487,Bowen,AU,2021-06-06 02:08:20,-20.0167,148.2333,71.47,60,79,15.08
488,Ibra,OM,2021-06-06 02:08:20,22.6906,58.5334,85.01,41,2,2.66
489,Aripuana,BR,2021-06-06 02:08:21,-9.1667,-60.6333,76.69,64,100,2.39
490,Yerbogachen,RU,2021-06-06 02:08:21,61.2767,108.0108,56.08,33,75,4.7
491,Mizan Teferi,ET,2021-06-06 02:08:21,6.9833,35.5833,59.65,95,67,3.22
492,Eenhana,NA,2021-06-06 02:08:22,-17.4667,16.3333,54.54,36,0,12.75
493,Zonguldak,TR,2021-06-06 02:08:22,41.25,31.8333,44.01,82,0,5.08
494,Boden,SE,2021-06-06 02:08:22,65.8252,21.6886,59.0,78,98,3.13
495,Tianpeng,CN,2021-06-06 02:08:23,30.9866,103.9393,86.63,44,99,3.04
496,Takaungu,KE,2021-06-06 02:08:23,-3.6837,39.8566,74.89,83,33,15.37
497,Fonte Boa,BR,2021-06-06 02:08:23,-2.4959,-66.2662,73.99,98,92,2.57
498,Tingi,TZ,2021-06-06 02:08:24,-11.3,35.0333,56.01,90,95,2.42
499,Keetmanshoop,NA,2021-06-06 02:08:24,-26.5833,18.1333,51.96,40,0,15.21
500,Jati,PK,2021-06-06 02:08:25,24.3539,68.2671,85.26,65,0,11.48
501,San Policarpo,PH,2021-06-06 02:08:25,12.1791,125.5072,85.39,67,62,3.36
502,Nuevo Casas Grandes,MX,2021-06-06 02:08:25,30.4167,-107.9167,85.75,11,81,10.0
503,Lata,PT,2021-06-06 02:08:26,40.1629,-8.3327,59.81,91,0,1.07
504,Trairi,BR,2021-06-06 02:05:07,-3.2778,-39.2689,75.99,86,2,7.92
505,Batagay,RU,2021-06-06 02:08:27,67.6333,134.6333,50.49,46,100,9.24
506,Erechim,BR,2021-06-06 02:08:27,-27.6342,-52.2739,61.66,78,97,3.76
507,Grandview,US,2021-06-06 02:04:52,38.8858,-94.533,75.18,70,1,8.1
508,Dalvik,IS,2021-06-06 02:08:27,65.9702,-18.5286,48.22,88,87,1.19
509,Nagato,JP,2021-06-06 02:08:28,34.3833,131.2,67.19,70,100,5.57
510,Pochutla,MX,2021-06-06 02:08:28,15.7432,-96.4661,84.81,72,100,4.68
511,Tuy Hoa,VN,2021-06-06 02:04:17,13.0833,109.3,89.65,59,96,11.61
512,Wlodawa,PL,2021-06-06 02:08:28,51.55,23.55,52.95,91,8,5.82
513,Bang Saphan,TH,2021-06-06 02:08:29,11.2126,99.5117,87.75,63,100,9.22
514,Marsa Matruh,EG,2021-06-06 02:08:29,31.3525,27.2453,69.37,60,0,13.31
515,Sulangan,PH,2021-06-06 02:08:30,11.1373,123.7228,82.85,74,50,11.68
516,Ewa Beach,US,2021-06-06 02:08:30,21.3156,-158.0072,84.15,55,75,10.36
517,Paracuru,BR,2021-06-06 02:05:42,-3.41,-39.0306,81.1,86,0,9.89
518,Sauda,NO,2021-06-06 02:08:31,59.6506,6.3542,59.68,85,100,1.59
519,Ngerengere,TZ,2021-06-06 02:08:31,-6.75,38.1167,65.34,96,81,2.95
520,Henties Bay,NA,2021-06-06 02:06:06,-22.116,14.2845,76.86,27,0,27.27
521,Kanye,BW,2021-06-06 02:08:31,-24.9667,25.3327,39.13,50,0,5.88
522,Guilin,CN,2021-06-06 02:05:07,25.2819,110.2864,80.06,64,0,0.47
523,Puerto Narino,CO,2021-06-06 02:08:32,-3.7703,-70.3831,75.15,99,97,2.19
524,Mount Isa,AU,2021-06-06 02:08:32,-20.7333,139.5,73.17,27,0,10.36
525,Qui Nhon,VN,2021-06-06 02:08:33,13.7667,109.2333,88.93,61,100,7.87
526,Talara,PE,2021-06-06 02:08:33,-4.5772,-81.2719,67.32,86,100,12.64
527,Micheweni,TZ,2021-06-06 02:08:33,-4.9667,39.8333,78.08,77,25,16.93
528,Poya,NC,2021-06-06 02:08:34,-21.35,165.15,74.19,56,100,11.86
529,Mvuma,ZW,2021-06-06 02:08:34,-19.2792,30.5283,43.25,94,56,10.49
530,Chicama,PE,2021-06-06 02:06:11,-7.8447,-79.1469,66.04,84,85,4.12
531,Port-Cartier,CA,2021-06-06 02:08:34,50.0334,-66.8654,54.75,73,3,7.87
532,Jabinyanah,TN,2021-06-06 02:08:35,35.035,10.9081,69.3,77,100,6.89
533,Makakilo City,US,2021-06-06 02:05:44,21.3469,-158.0858,82.72,55,75,10.36
534,Suntar,RU,2021-06-06 02:08:36,62.1444,117.6319,51.24,78,100,2.98
535,Fairbanks,US,2021-06-06 02:03:56,64.8378,-147.7164,72.01,39,83,1.01
536,De Aar,ZA,2021-06-06 02:08:36,-30.6497,24.0123,41.79,27,0,4.83
537,Pucallpa,PE,2021-06-06 02:04:36,-8.3791,-74.5539,77.22,82,99,2.3
538,Denpasar,ID,2021-06-06 02:05:09,-8.65,115.2167,83.86,84,20,6.69
539,Reggello,IT,2021-06-06 02:08:37,43.6801,11.5293,64.26,90,6,2.21
540,Goure,NE,2021-06-06 02:08:37,13.9835,10.2704,90.01,30,82,9.15
541,Mocuba,MZ,2021-06-06 02:08:38,-16.8392,36.9856,58.17,99,26,4.34
542,Gizo,SB,2021-06-06 02:08:38,-8.103,156.8419,82.85,77,93,7.25
543,Sovetskaya,RU,2021-06-06 02:08:38,44.7769,41.1722,54.77,92,75,2.37
544,Saint-Joseph,RE,2021-06-06 02:06:07,-21.3667,55.6167,71.47,83,36,2.59
545,Savona,IT,2021-06-06 02:08:39,44.3,8.2667,64.76,85,97,1.59
546,Abashiri,JP,2021-06-06 02:08:39,44.0213,144.2697,69.67,56,1,10.45
547,Kangaatsiaq,GL,2021-06-06 02:08:40,68.3065,-53.4641,38.46,91,100,14.88
548,Sabang,ID,2021-06-06 02:07:01,5.8933,95.3214,82.6,75,93,14.2
549,Nehe,CN,2021-06-06 02:08:40,48.4833,124.8333,67.98,49,3,6.42
550,Port Augusta,AU,2021-06-06 02:08:41,-32.5,137.7667,68.14,47,100,11.97
551,Port Keats,AU,2021-06-06 02:08:41,-14.25,129.55,82.36,25,99,8.63
552,Tete,MZ,2021-06-06 02:08:41,-16.1564,33.5867,60.89,77,40,0.0
553,Kashi,CN,2021-06-06 02:08:42,39.4547,75.9797,81.61,17,0,3.22
554,Westport,US,2021-06-06 02:05:13,41.1415,-73.3579,85.86,53,1,9.8
555,Puerto Leguizamo,CO,2021-06-06 02:08:42,-0.1934,-74.7819,72.88,96,75,1.61
556,Broome,US,2021-06-06 02:08:10,42.2506,-75.833,71.69,82,52,1.99
557,Nantucket,US,2021-06-06 02:05:42,41.2835,-70.0995,69.94,82,1,14.97
558,Nautanwa,IN,2021-06-06 02:08:43,27.4333,83.4167,89.62,43,15,0.87
559,Ngorongoro,TZ,2021-06-06 02:08:44,-3.2397,35.4875,48.65,95,94,7.72
560,Komsomolets,KZ,2021-06-06 02:08:44,53.7453,62.0708,57.87,50,88,3.02
561,Portland,US,2021-06-06 02:08:44,45.5234,-122.6762,63.52,57,75,3.0
562,Aktau,KZ,2021-06-06 02:08:45,43.65,51.2,66.78,78,41,26.96
563,Cayenne,GF,2021-06-06 02:04:01,4.9333,-52.3333,77.09,90,90,8.39
564,Iqaluit,CA,2021-06-06 02:08:45,63.7506,-68.5145,31.73,93,90,5.99
565,Chengde,CN,2021-06-06 02:08:45,40.9725,117.9361,80.91,25,0,2.39
566,Villa Bruzual,VE,2021-06-06 02:08:46,9.3328,-69.1208,73.85,97,100,2.91
567,Vao,NC,2021-06-06 02:08:46,-22.6667,167.4833,71.49,66,28,19.98
568,Odienne,CI,2021-06-06 02:08:47,9.51,-7.5692,71.82,94,9,5.41
569,Usinsk,RU,2021-06-06 02:08:47,65.9939,57.5281,41.68,61,8,13.2
570,Bulgan,MN,2021-06-06 02:08:47,48.8125,103.5347,70.39,49,83,11.27
571,Solnechnyy,RU,2021-06-06 02:05:10,50.7214,136.6319,61.3,54,48,5.06
572,Cabra,ES,2021-06-06 02:08:48,37.4725,-4.4421,65.39,71,0,0.96
573,Ust-Ishim,RU,2021-06-06 02:08:48,57.6935,71.1665,63.55,56,77,9.73
574,Alyangula,AU,2021-06-06 02:08:49,-13.8483,136.4192,77.34,63,81,13.6
575,Ruhengeri,RW,2021-06-06 02:08:49,-1.4998,29.635,55.81,95,72,0.85
576,Shitkino,RU,2021-06-06 02:08:50,56.3703,98.3543,55.56,46,100,12.08
577,Kapit,MY,2021-06-06 02:08:50,2.0167,112.9333,79.09,88,95,2.64
